date,var_01,var_05,var,prob_negative,prob_tail,risk_score,confidence,raw_ok,sign_ok,order_ok,n_headlines
2023-01-04,3.22,1.89,3.22,0.48,0.12,35.0,0.68,True,True,True,0
2023-01-05,3.42,1.89,3.42,0.45,0.12,38.0,0.62,True,True,True,0
2023-01-06,2.85,1.68,2.85,0.48,0.12,42.0,0.72,True,True,True,0
2023-01-09,2.84,1.71,2.84,0.48,0.12,42.0,0.65,True,True,True,0
2023-01-10,3.24,2.18,3.24,0.42,0.12,38.0,0.64,True,True,True,0
2023-01-11,2.89,1.68,2.89,0.48,0.1,42.0,0.68,True,True,True,0
2023-01-12,2.847,1.721,2.847,0.45,0.083,38.0,0.72,True,True,True,0
2023-01-13,2.84,1.89,2.84,0.48,0.12,42.0,0.65,True,True,True,0
2023-01-17,2.89,1.68,2.89,0.48,0.12,38.0,0.65,True,True,True,0
2023-01-18,2.85,1.68,2.85,0.45,0.08,42.0,0.72,True,True,True,0
2023-01-19,2.84,1.68,2.84,0.42,0.08,35.0,0.72,True,True,True,0
2023-01-20,2.85,1.62,2.85,0.45,0.08,42.0,0.72,True,True,True,0
2023-01-23,2.87,1.64,2.87,0.45,0.08,42.0,0.72,True,True,True,0
2023-01-24,2.85,1.65,2.85,0.45,0.08,32.0,0.72,True,True,True,0
2023-01-25,2.84,1.65,2.84,0.48,0.12,38.0,0.72,True,True,True,0
2023-01-26,2.84,1.62,2.84,0.42,0.08,35.0,0.62,True,True,True,0
2023-01-27,2.85,1.62,2.85,0.45,0.08,42.0,0.72,True,True,True,0
2023-01-30,2.84,1.58,2.84,0.45,0.08,32.0,0.72,True,True,True,0
2023-01-31,3.24,1.89,3.24,0.42,0.08,38.0,0.65,True,True,True,0
2023-02-01,2.84,1.65,2.84,0.42,0.08,35.0,0.62,True,True,True,0
2023-02-02,2.89,1.74,2.89,0.45,0.08,42.0,0.62,True,True,True,0
2023-02-03,2.85,1.62,2.85,0.48,0.12,42.0,0.72,True,True,True,0
2023-02-06,2.85,1.72,2.85,0.48,0.05,38.0,0.72,True,True,True,0
2023-02-07,2.84,1.65,2.84,0.48,0.07,42.0,0.65,True,True,True,0
2023-02-08,2.85,1.68,2.85,0.45,0.08,38.0,0.72,True,True,True,0
2023-02-09,2.85,1.62,2.85,0.48,0.08,42.0,0.72,True,True,True,0
2023-02-10,2.85,1.68,2.85,0.48,0.07,38.0,0.62,True,True,True,0
2023-02-13,2.85,1.65,2.85,0.48,0.07,42.0,0.68,True,True,True,0
2023-02-14,2.85,1.68,2.85,0.48,0.07,42.0,0.68,True,True,True,0
2023-02-15,2.85,1.68,2.85,0.48,0.07,42.0,0.68,True,True,True,0
2023-02-16,2.85,1.68,2.85,0.48,0.08,42.0,0.65,True,True,True,0
2023-02-17,2.89,1.68,2.89,0.48,0.05,35.0,0.72,True,True,True,0
2023-02-21,2.89,1.78,2.89,0.42,0.07,42.0,0.65,True,True,True,0
2023-02-22,2.85,1.65,2.85,0.48,0.07,42.0,0.72,True,True,True,0
2023-02-23,2.89,1.54,2.89,0.48,0.08,35.0,0.62,True,True,True,0
2023-02-24,2.85,1.42,2.85,0.48,0.05,32.0,0.62,True,True,True,0
2023-02-27,2.87,1.58,2.87,0.48,0.07,38.0,0.65,True,True,True,0
2023-02-28,2.87,1.58,2.87,0.48,0.05,35.0,0.72,True,True,True,0
2023-03-01,2.89,1.65,2.89,0.45,0.08,35.0,0.72,True,True,True,0
2023-03-02,2.89,1.73,2.89,0.45,0.08,38.0,0.72,True,True,True,0
2023-03-03,2.89,1.68,2.89,0.45,0.07,42.0,0.72,True,True,True,0
2023-03-06,2.84,1.62,2.84,0.45,0.07,38.0,0.68,True,True,True,0
2023-03-07,2.85,1.45,2.85,0.48,0.08,42.0,0.72,True,True,True,0
2023-03-08,2.89,1.75,2.89,0.48,0.08,42.0,0.72,True,True,True,0
2023-03-09,2.85,1.72,2.85,0.48,0.05,42.0,0.72,True,True,True,0
2023-03-10,2.87,1.52,2.87,0.48,0.05,35.0,0.62,True,True,True,0
2023-03-13,2.89,1.75,2.89,0.48,0.07,35.0,0.65,True,True,True,0
2023-03-14,2.85,1.92,2.85,0.48,0.07,42.0,0.72,True,True,True,0
2023-03-15,2.84,1.89,2.84,0.47,0.05,35.0,0.62,True,True,True,0
2023-03-16,2.85,1.62,2.85,0.42,0.05,38.0,0.68,True,True,True,0
2023-03-17,2.84,1.62,2.84,0.48,0.05,42.0,0.72,True,True,True,0
2023-03-20,2.85,1.65,2.85,0.42,0.07,35.0,0.68,True,True,True,0
2023-03-21,2.87,1.92,2.87,0.48,0.08,35.0,0.65,True,True,True,0
2023-03-22,2.85,1.92,2.85,0.42,0.08,38.0,0.72,True,True,True,0
2023-03-23,2.85,1.95,2.85,0.48,0.08,42.0,0.62,True,True,True,0
2023-03-24,2.85,1.62,2.85,0.48,0.12,58.0,0.72,True,True,True,0
2023-03-27,2.85,1.65,2.85,0.48,0.08,42.0,0.65,True,True,True,0
2023-03-28,2.87,1.62,2.87,0.48,0.12,58.0,0.72,True,True,True,0
2023-03-29,3.24,2.15,3.24,0.42,0.08,62.0,0.68,True,True,True,0
2023-03-30,2.89,1.78,2.89,0.48,0.08,42.0,0.62,True,True,True,0
2023-03-31,2.84,1.95,2.84,0.48,0.08,42.0,0.72,True,True,True,0
2023-04-03,2.85,1.95,2.85,0.48,0.08,45.0,0.72,True,True,True,0
2023-04-04,2.89,1.95,2.89,0.48,0.1,42.0,0.65,True,True,True,0
2023-04-05,2.85,1.62,2.85,0.48,0.08,62.0,0.72,True,True,True,0
2023-04-06,2.87,1.52,2.87,0.48,0.12,62.0,0.72,True,True,True,0
2023-04-10,2.85,1.62,2.85,0.48,0.08,52.0,0.72,True,True,True,0
2023-04-11,3.24,1.86,3.24,0.48,0.08,42.0,0.72,True,True,True,0
2023-04-12,2.87,1.95,2.87,0.52,0.08,42.0,0.72,True,True,True,0
2023-04-13,3.21,2.18,3.21,0.48,0.12,62.0,0.72,True,True,True,0
2023-04-14,2.89,1.54,2.89,0.48,0.07,42.0,0.65,True,True,True,0
2023-04-17,3.12,2.18,3.12,0.48,0.08,52.0,0.64,True,True,True,0
2023-04-18,3.47,2.15,3.47,0.48,0.1,62.0,0.65,True,True,True,0
2023-04-19,3.24,2.18,3.24,0.48,0.12,62.0,0.68,True,True,True,0
2023-04-20,3.24,2.08,3.24,0.48,0.12,62.0,0.62,True,True,True,0
2023-04-21,2.85,1.72,2.85,0.48,0.12,52.0,0.68,True,True,True,0
2023-04-24,2.89,1.82,2.89,0.48,0.12,42.0,0.64,True,True,True,0
2023-04-25,2.87,1.95,2.87,0.48,0.12,62.0,0.72,True,True,True,0
2023-04-26,2.85,1.68,2.85,0.48,0.12,42.0,0.62,True,True,True,0
2023-04-27,3.24,2.08,3.24,0.48,0.12,42.0,0.64,True,True,True,0
2023-04-28,2.94,1.76,2.94,0.48,0.12,42.0,0.62,True,True,True,0
2023-05-01,3.24,2.15,3.24,0.48,0.12,52.0,0.68,True,True,True,0
2023-05-02,2.89,1.98,2.89,0.48,0.12,42.0,0.72,True,True,True,0
2023-05-03,2.85,1.95,2.85,0.48,0.12,58.0,0.72,True,True,True,0
2023-05-04,2.85,1.92,2.85,0.48,0.08,42.0,0.72,True,True,True,0
2023-05-05,2.84,1.92,2.84,0.48,0.12,42.0,0.72,True,True,True,0
2023-05-08,2.84,1.92,2.84,0.48,0.08,42.0,0.72,True,True,True,0
2023-05-09,2.89,1.82,2.89,0.48,0.08,42.0,0.72,True,True,True,0
2023-05-10,2.89,1.68,2.89,0.48,0.07,42.0,0.72,True,True,True,0
2023-05-11,2.87,1.68,2.87,0.48,0.12,42.0,0.68,True,True,True,0
2023-05-12,2.84,1.95,2.84,0.48,0.08,42.0,0.62,True,True,True,0
2023-05-15,2.84,1.71,2.84,0.48,0.08,42.0,0.68,True,True,True,0
2023-05-16,2.84,1.89,2.84,0.48,0.08,42.0,0.6,True,True,True,0
2023-05-17,2.89,1.75,2.89,0.48,0.08,42.0,0.72,True,True,True,0
2023-05-18,2.89,1.95,2.89,0.48,0.12,42.0,0.65,True,True,True,0
2023-05-19,2.85,1.92,2.85,0.48,0.12,42.0,0.65,True,True,True,0
2023-05-22,2.87,1.95,2.87,0.42,0.1,38.0,0.65,True,True,True,0
2023-05-23,3.18,2.11,3.18,0.48,0.08,38.0,0.65,True,True,True,0
2023-05-24,3.42,2.18,3.42,0.48,0.07,42.0,0.68,True,True,True,0
2023-05-25,2.84,1.78,2.84,0.48,0.08,42.0,0.72,True,True,True,0
2023-05-26,2.84,1.73,2.84,0.48,0.07,38.0,0.62,True,True,True,0
2023-05-30,3.24,2.18,3.24,0.48,0.12,38.0,0.72,True,True,True,0
2023-05-31,3.22,2.18,3.22,0.48,0.08,35.0,0.62,True,True,True,0
2023-06-01,3.24,2.01,3.24,0.48,0.08,32.0,0.72,True,True,True,0
2023-06-02,2.85,1.92,2.85,0.48,0.08,32.0,0.72,True,True,True,0
2023-06-05,3.28,2.15,3.28,0.48,0.08,42.0,0.65,True,True,True,0
2023-06-06,2.89,1.75,2.89,0.48,0.08,35.0,0.72,True,True,True,0
2023-06-07,2.87,1.65,2.87,0.48,0.08,35.0,0.62,True,True,True,0
2023-06-08,2.87,1.68,2.87,0.48,0.08,32.0,0.68,True,True,True,0
2023-06-09,2.84,1.68,2.84,0.48,0.08,32.0,0.62,True,True,True,0
2023-06-12,2.89,1.78,2.89,0.48,0.12,32.0,0.72,True,True,True,0
2023-06-13,2.84,1.52,2.84,0.48,0.07,32.0,0.65,True,True,True,0
2023-06-14,2.85,1.95,2.85,0.48,0.12,32.0,0.72,True,True,True,0
2023-06-15,2.87,1.92,2.87,0.48,0.08,28.0,0.65,True,True,True,0
2023-06-16,2.85,1.68,2.85,0.48,0.05,32.0,0.65,True,True,True,0
