date,var_01,var_05,var,prob_negative,prob_tail,risk_score,confidence,raw_ok,sign_ok,order_ok,n_headlines
2023-01-04,3.85,2.41,3.85,0.52,0.18,58.0,0.68,True,True,True,5
2023-01-05,3.85,2.42,3.85,0.52,0.18,58.0,0.62,True,True,True,5
2023-01-06,3.42,2.18,3.42,0.54,0.18,62.0,0.72,True,True,True,5
2023-01-09,3.42,2.15,3.42,0.48,0.18,42.0,0.65,True,True,True,5
2023-01-10,3.42,2.15,3.42,0.48,0.18,42.0,0.65,True,True,True,5
2023-01-11,3.42,2.18,3.42,0.48,0.12,38.0,0.65,True,True,True,5
2023-01-12,3.24,1.87,3.24,0.48,0.12,42.0,0.64,True,True,True,5
2023-01-13,3.42,2.18,3.42,0.48,0.12,38.0,0.62,True,True,True,5
2023-01-17,3.45,2.18,3.45,0.48,0.12,42.0,0.65,True,True,True,5
2023-01-18,3.42,2.15,3.42,0.52,0.18,48.0,0.68,True,True,True,5
2023-01-19,3.24,2.01,3.24,0.52,0.18,58.0,0.72,True,True,True,5
2023-01-20,3.42,2.18,3.42,0.48,0.12,42.0,0.72,True,True,True,5
2023-01-23,3.24,2.11,3.24,0.48,0.12,38.0,0.65,True,True,True,5
2023-01-24,3.42,2.18,3.42,0.48,0.15,38.0,0.65,True,True,True,5
2023-01-25,3.85,2.15,3.85,0.48,0.18,42.0,0.72,True,True,True,5
2023-01-26,3.42,2.18,3.42,0.52,0.18,58.0,0.62,True,True,True,5
2023-01-27,3.42,2.08,3.42,0.48,0.18,42.0,0.65,True,True,True,5
2023-01-30,2.85,1.68,2.85,0.48,0.15,42.0,0.72,True,True,True,5
2023-01-31,3.42,2.18,3.42,0.52,0.18,48.0,0.62,True,True,True,5
2023-02-01,2.87,1.53,2.87,0.48,0.12,38.0,0.62,True,True,True,5
2023-02-02,3.24,1.87,3.24,0.48,0.12,58.0,0.64,True,True,True,5
2023-02-03,3.24,1.89,3.24,0.47,0.12,42.0,0.68,True,True,True,5
2023-02-06,3.45,2.18,3.45,0.48,0.12,42.0,0.65,True,True,True,5
2023-02-07,3.22,2.15,3.22,0.48,0.12,58.0,0.62,True,True,True,5
2023-02-08,3.24,1.87,3.24,0.48,0.12,42.0,0.62,True,True,True,5
2023-02-09,2.84,1.62,2.84,0.48,0.12,52.0,0.65,True,True,True,5
2023-02-10,2.85,1.62,2.85,0.48,0.12,42.0,0.65,True,True,True,5
2023-02-13,2.38,1.54,2.38,0.48,0.12,35.0,0.62,True,True,True,5
2023-02-14,2.84,1.68,2.84,0.48,0.12,42.0,0.65,True,True,True,5
2023-02-15,2.85,1.62,2.85,0.48,0.12,42.0,0.68,True,True,True,5
2023-02-16,2.85,1.72,2.85,0.48,0.12,52.0,0.62,True,True,True,5
2023-02-17,2.89,1.72,2.89,0.52,0.12,58.0,0.68,True,True,True,5
2023-02-21,2.87,1.64,2.87,0.52,0.12,48.0,0.72,True,True,True,5
2023-02-22,3.24,2.15,3.24,0.52,0.18,62.0,0.68,True,True,True,5
2023-02-23,3.24,2.18,3.24,0.52,0.12,48.0,0.62,True,True,True,5
2023-02-24,2.85,1.62,2.85,0.48,0.12,42.0,0.68,True,True,True,5
2023-02-27,2.84,1.62,2.84,0.52,0.12,48.0,0.65,True,True,True,5
2023-02-28,2.84,1.56,2.84,0.48,0.12,42.0,0.62,True,True,True,5
2023-03-01,2.85,1.62,2.85,0.52,0.12,62.0,0.68,True,True,True,5
2023-03-02,2.84,1.92,2.84,0.48,0.12,42.0,0.65,True,True,True,5
2023-03-03,2.85,1.62,2.85,0.48,0.12,35.0,0.62,True,True,True,5
2023-03-06,2.47,1.53,2.47,0.48,0.08,38.0,0.68,True,True,True,5
2023-03-07,2.85,1.62,2.85,0.48,0.12,42.0,0.65,True,True,True,5
2023-03-08,2.85,1.68,2.85,0.52,0.12,72.0,0.71,True,True,True,5
2023-03-09,2.85,1.68,2.85,0.52,0.12,45.0,0.62,True,True,True,5
2023-03-10,2.85,1.68,2.85,0.48,0.12,42.0,0.68,True,True,True,5
2023-03-13,3.42,2.18,3.42,0.52,0.18,72.0,0.68,True,True,True,5
2023-03-14,3.42,2.18,3.42,0.52,0.18,68.0,0.62,True,True,True,5
2023-03-15,3.12,2.08,3.12,0.48,0.12,62.0,0.68,True,True,True,3
2023-03-16,2.85,1.72,2.85,0.52,0.15,72.0,0.65,True,True,True,5
2023-03-17,2.85,1.58,2.85,0.48,0.12,52.0,0.62,True,True,True,5
2023-03-20,2.84,1.72,2.84,0.52,0.12,58.0,0.62,True,True,True,5
2023-03-21,2.84,1.76,2.84,0.48,0.12,62.0,0.72,True,True,True,5
2023-03-22,2.85,1.62,2.85,0.52,0.12,48.0,0.62,True,True,True,5
2023-03-23,3.42,2.18,3.42,0.52,0.12,58.0,0.65,True,True,True,5
2023-03-24,2.85,1.65,2.85,0.48,0.12,42.0,0.68,True,True,True,5
2023-03-27,2.85,1.72,2.85,0.48,0.12,42.0,0.62,True,True,True,5
2023-03-28,2.85,1.72,2.85,0.48,0.12,42.0,0.62,True,True,True,5
2023-03-29,2.85,1.52,2.85,0.48,0.12,52.0,0.62,True,True,True,5
2023-03-30,2.85,1.62,2.85,0.48,0.12,42.0,0.65,True,True,True,5
2023-03-31,2.84,1.58,2.84,0.48,0.12,42.0,0.62,True,True,True,5
2023-04-03,2.85,1.62,2.85,0.48,0.12,38.0,0.65,True,True,True,5
2023-04-04,2.85,1.72,2.85,0.48,0.12,58.0,0.72,True,True,True,5
2023-04-05,2.89,1.65,2.89,0.52,0.12,68.0,0.62,True,True,True,5
2023-04-06,2.87,1.68,2.87,0.52,0.12,62.0,0.72,True,True,True,5
2023-04-10,2.85,1.62,2.85,0.48,0.12,42.0,0.65,True,True,True,5
2023-04-11,2.85,1.72,2.85,0.48,0.12,58.0,0.65,True,True,True,5
2023-04-12,2.84,1.72,2.84,0.48,0.12,42.0,0.65,True,True,True,5
2023-04-13,2.84,1.68,2.84,0.48,0.12,35.0,0.72,True,True,True,5
2023-04-14,2.87,1.68,2.87,0.48,0.12,42.0,0.62,True,True,True,5
2023-04-17,2.84,1.65,2.84,0.52,0.12,52.0,0.68,True,True,True,5
2023-04-18,2.85,1.68,2.85,0.48,0.12,42.0,0.68,True,True,True,5
2023-04-19,2.84,1.52,2.84,0.48,0.12,42.0,0.65,True,True,True,5
2023-04-20,2.87,1.65,2.87,0.48,0.12,52.0,0.62,True,True,True,5
2023-04-21,2.45,1.52,2.45,0.48,0.12,58.0,0.72,True,True,True,5
2023-04-24,2.85,1.62,2.85,0.48,0.12,42.0,0.65,True,True,True,5
2023-04-25,2.85,1.62,2.85,0.48,0.12,58.0,0.72,True,True,True,5
2023-04-26,2.87,1.64,2.87,0.52,0.08,48.0,0.62,True,True,True,5
2023-04-27,2.85,1.62,2.85,0.48,0.12,42.0,0.68,True,True,True,5
2023-04-28,2.47,1.58,2.47,0.48,0.08,35.0,0.62,True,True,True,5
2023-05-01,2.84,1.73,2.84,0.48,0.12,42.0,0.67,True,True,True,5
2023-05-02,2.84,1.65,2.84,0.52,0.08,42.0,0.65,True,True,True,5
2023-05-03,2.89,1.87,2.89,0.48,0.12,58.0,0.65,True,True,True,5
2023-05-04,2.87,1.68,2.87,0.52,0.12,48.0,0.65,True,True,True,5
2023-05-05,2.85,1.72,2.85,0.52,0.15,68.0,0.68,True,True,True,5
2023-05-08,2.85,1.72,2.85,0.48,0.12,42.0,0.65,True,True,True,5
2023-05-09,2.84,1.52,2.84,0.48,0.12,42.0,0.68,True,True,True,5
2023-05-10,2.85,1.62,2.85,0.48,0.12,38.0,0.72,True,True,True,5
2023-05-11,2.84,1.72,2.84,0.48,0.12,42.0,0.62,True,True,True,5
2023-05-12,2.85,1.72,2.85,0.48,0.12,42.0,0.65,True,True,True,5
2023-05-15,2.45,1.38,2.45,0.52,0.12,42.0,0.72,True,True,True,5
2023-05-16,2.45,1.32,2.45,0.48,0.12,35.0,0.62,True,True,True,5
2023-05-17,2.58,1.42,2.58,0.48,0.12,42.0,0.72,True,True,True,5
2023-05-18,2.84,1.62,2.84,0.48,0.08,32.0,0.62,True,True,True,5
2023-05-19,2.45,1.32,2.45,0.48,0.08,35.0,0.72,True,True,True,5
2023-05-22,2.84,1.65,2.84,0.52,0.12,58.0,0.68,True,True,True,5
2023-05-23,2.85,1.62,2.85,0.48,0.1,32.0,0.62,True,True,True,5
2023-05-24,2.45,1.38,2.45,0.48,0.09,42.0,0.62,True,True,True,5
2023-05-25,2.85,1.72,2.85,0.48,0.08,28.0,0.65,True,True,True,0
2023-05-26,2.89,1.78,2.89,0.48,0.08,32.0,0.62,True,True,True,0
2023-05-30,2.87,1.82,2.87,0.48,0.08,42.0,0.65,True,True,True,0
2023-05-31,2.81,1.92,2.81,0.48,0.12,38.0,0.62,True,True,True,0
2023-06-01,2.89,1.78,2.89,0.52,0.12,42.0,0.68,True,True,True,5
2023-06-02,2.85,1.68,2.85,0.48,0.12,42.0,0.65,True,True,True,5
2023-06-05,2.85,1.62,2.85,0.48,0.12,42.0,0.68,True,True,True,5
2023-06-06,2.18,1.31,2.18,0.48,0.08,38.0,0.65,True,True,True,5
2023-06-07,2.14,1.28,2.14,0.48,0.08,28.0,0.65,True,True,True,5
2023-06-08,2.18,1.32,2.18,0.48,0.09,38.0,0.62,True,True,True,5
2023-06-09,2.18,1.42,2.18,0.48,0.08,32.0,0.65,True,True,True,5
2023-06-12,2.14,1.31,2.14,0.48,0.08,32.0,0.65,True,True,True,5
2023-06-13,2.18,1.31,2.18,0.45,0.08,32.0,0.72,True,True,True,5
2023-06-14,2.18,1.31,2.18,0.48,0.08,38.0,0.62,True,True,True,5
2023-06-15,2.12,1.31,2.12,0.48,0.09,42.0,0.68,True,True,True,5
2023-06-16,2.14,1.18,2.14,0.42,0.08,35.0,0.68,True,True,True,5
2023-06-20,2.34,1.28,2.34,0.42,0.08,48.0,0.72,True,True,True,5
2023-06-21,2.34,1.42,2.34,0.42,0.08,38.0,0.72,True,True,True,5
2023-06-22,2.18,1.31,2.18,0.48,0.08,52.0,0.62,True,True,True,5
2023-06-23,2.18,1.31,2.18,0.48,0.08,42.0,0.62,True,True,True,5
2023-06-26,2.14,1.31,2.14,0.48,0.09,42.0,0.68,True,True,True,5
2023-06-27,2.18,1.31,2.18,0.45,0.08,38.0,0.72,True,True,True,5
2023-06-28,2.18,1.32,2.18,0.42,0.08,35.0,0.72,True,True,True,5
2023-06-29,2.14,1.28,2.14,0.48,0.08,42.0,0.68,True,True,True,5
2023-06-30,1.85,1.12,1.85,0.48,0.08,42.0,0.62,True,True,True,5
2023-07-03,2.18,1.24,2.18,0.48,0.06,35.0,0.68,True,True,True,5
2023-07-05,2.18,1.31,2.18,0.48,0.09,42.0,0.65,True,True,True,5
2023-07-06,2.18,1.31,2.18,0.48,0.06,42.0,0.71,True,True,True,5
2023-07-07,2.34,1.41,2.34,0.48,0.09,48.0,0.65,True,True,True,5
2023-07-10,2.47,1.28,2.47,0.48,0.09,38.0,0.62,True,True,True,5
