date,var_01,var_05,var,prob_negative,prob_tail,risk_score,confidence,raw_ok,sign_ok,order_ok,n_headlines
2022-12-20,3.24,2.15,3.24,0.52,0.18,42.0,0.65,True,True,True,0
2022-12-21,3.92,2.45,3.92,0.52,0.15,38.0,0.62,True,True,True,0
2022-12-22,3.24,2.18,3.24,0.48,0.12,38.0,0.72,True,True,True,0
2022-12-23,3.82,2.41,3.82,0.48,0.12,42.0,0.62,True,True,True,0
2022-12-26,3.42,2.15,3.42,0.48,0.12,35.0,0.62,True,True,True,0
2022-12-27,3.45,2.12,3.45,0.48,0.12,42.0,0.68,True,True,True,0
2022-12-28,3.12,1.89,3.12,0.48,0.12,42.0,0.64,True,True,True,0
2022-12-29,3.24,1.89,3.24,0.48,0.12,42.0,0.62,True,True,True,0
2022-12-30,3.24,2.18,3.24,0.48,0.12,42.0,0.58,True,True,True,0
2023-01-04,2.89,1.71,2.89,0.52,0.12,42.0,0.68,True,True,True,0
2023-01-05,3.24,2.18,3.24,0.52,0.12,42.0,0.68,True,True,True,0
2023-01-06,3.45,2.12,3.45,0.48,0.12,42.0,0.62,True,True,True,0
2023-01-10,3.12,1.78,3.12,0.48,0.12,42.0,0.62,True,True,True,0
2023-01-11,2.85,1.62,2.85,0.52,0.1,42.0,0.68,True,True,True,0
2023-01-12,2.85,1.62,2.85,0.48,0.08,42.0,0.62,True,True,True,0
2023-01-13,2.85,1.92,2.85,0.52,0.08,42.0,0.64,True,True,True,0
2023-01-16,2.89,1.78,2.89,0.52,0.08,38.0,0.62,True,True,True,0
2023-01-17,3.24,1.89,3.24,0.52,0.08,38.0,0.65,True,True,True,0
2023-01-18,2.84,1.89,2.84,0.52,0.08,42.0,0.72,True,True,True,0
2023-01-19,2.85,1.68,2.85,0.52,0.08,42.0,0.68,True,True,True,0
2023-01-20,2.85,1.92,2.85,0.52,0.12,48.0,0.68,True,True,True,0
2023-01-23,2.84,1.89,2.84,0.52,0.12,42.0,0.68,True,True,True,0
2023-01-24,2.84,1.92,2.84,0.48,0.12,42.0,0.68,True,True,True,0
2023-01-25,2.84,1.68,2.84,0.48,0.12,42.0,0.62,True,True,True,0
2023-01-26,2.85,1.72,2.85,0.48,0.12,42.0,0.72,True,True,True,0
2023-01-27,2.89,1.65,2.89,0.48,0.12,38.0,0.62,True,True,True,0
2023-01-30,3.2,1.8,3.2,0.48,0.12,42.0,0.65,True,True,True,0
2023-01-31,2.68,1.85,2.68,0.52,0.12,38.0,0.72,True,True,True,0
2023-02-01,2.85,1.72,2.85,0.48,0.12,42.0,0.68,True,True,True,0
2023-02-02,2.85,1.68,2.85,0.48,0.12,38.0,0.62,True,True,True,0
2023-02-03,2.89,1.68,2.89,0.48,0.08,42.0,0.68,True,True,True,0
2023-02-06,2.85,1.52,2.85,0.48,0.12,38.0,0.62,True,True,True,0
2023-02-07,2.87,1.62,2.87,0.48,0.12,42.0,0.6,True,True,True,0
2023-02-08,2.84,1.62,2.84,0.48,0.08,42.0,0.65,True,True,True,0
2023-02-09,2.87,1.65,2.87,0.48,0.12,42.0,0.72,True,True,True,0
2023-02-10,2.85,1.95,2.85,0.48,0.12,42.0,0.65,True,True,True,0
2023-02-13,2.85,1.72,2.85,0.48,0.12,58.0,0.65,True,True,True,0
2023-02-14,2.87,1.92,2.87,0.48,0.12,52.0,0.62,True,True,True,0
2023-02-15,2.85,1.92,2.85,0.52,0.12,48.0,0.68,True,True,True,0
2023-02-16,2.85,1.62,2.85,0.48,0.08,42.0,0.65,True,True,True,0
